date,return,method,fund
2023-04-27,0.01466191302179606,equal_weight,Equity
2023-04-28,0.009482238561268223,equal_weight,Equity
2023-05-01,-0.0034225665792960943,equal_weight,Equity
2023-05-02,-0.01668205447422317,equal_weight,Equity
2023-05-03,-0.01221749617771301,equal_weight,Equity
2023-05-04,-0.005351289952589209,equal_weight,Equity
2023-05-05,0.017515249613176284,equal_weight,Equity
2023-05-08,-0.0006943661313251728,equal_weight,Equity
2023-05-09,-0.004258718762879401,equal_weight,Equity
2023-05-10,-0.0017783329876314969,equal_weight,Equity
2023-05-11,-0.008972948417903201,equal_weight,Equity
2023-05-12,-0.0008388740546909412,equal_weight,Equity
2023-05-15,0.004566875681341904,equal_weight,Equity
2023-05-16,-0.01596931677803586,equal_weight,Equity
2023-05-17,0.012319075380388223,equal_weight,Equity
2023-05-18,0.0058853739811349,equal_weight,Equity
2023-05-19,-0.0024750102388178584,equal_weight,Equity
2023-05-22,0.0006733174629292172,equal_weight,Equity
2023-05-23,-0.007158860298573353,equal_weight,Equity
2023-05-24,-0.0092430297574062,equal_weight,Equity
2023-05-25,9.278741905413855e-05,equal_weight,Equity
2023-05-26,0.008663674683658413,equal_weight,Equity
2023-05-30,-0.0018190711166541518,equal_weight,Equity
2023-05-31,-0.004663092855496197,equal_weight,Equity
2023-06-01,0.005148317863618266,equal_weight,Equity
2023-06-02,0.0195001976644241,equal_weight,Equity
2023-06-05,-0.005896949385171216,equal_weight,Equity
2023-06-06,0.004403184679716094,equal_weight,Equity
2023-06-07,0.008253330916676531,equal_weight,Equity
2023-06-08,0.004105881849056212,equal_weight,Equity
2023-06-09,-0.002802731516898365,equal_weight,Equity
2023-06-12,0.0052286646422442075,equal_weight,Equity
2023-06-13,0.007318719029048488,equal_weight,Equity
2023-06-14,0.00012724349296770352,equal_weight,Equity
2023-06-15,0.010003512200136698,equal_weight,Equity
2023-06-16,0.0005502064556709698,equal_weight,Equity
2023-06-20,-0.012622406708579165,equal_weight,Equity
2023-06-21,-0.0031648906733249046,equal_weight,Equity
2023-06-22,-0.005592422870120342,equal_weight,Equity
2023-06-23,-0.007259581439822718,equal_weight,Equity
2023-06-26,0.006682503230795585,equal_weight,Equity
2023-06-27,0.007222896182025428,equal_weight,Equity
2023-06-28,-0.0017040372863230946,equal_weight,Equity
2023-06-29,0.006333876012833468,equal_weight,Equity
2023-06-30,0.008314033679412115,equal_weight,Equity
2023-07-03,0.005677130992006776,equal_weight,Equity
2023-07-05,-0.004240653464778885,equal_weight,Equity
2023-07-06,-0.012084138933912192,equal_weight,Equity
2023-07-07,0.0006819149565187499,equal_weight,Equity
2023-07-10,0.004779669698334353,equal_weight,Equity
2023-07-11,0.014211688018259465,equal_weight,Equity
2023-07-12,0.00823735096035434,equal_weight,Equity
2023-07-13,0.005613289998631371,equal_weight,Equity
2023-07-14,-0.006609687433745771,equal_weight,Equity
2023-07-17,-0.0035596088175880555,equal_weight,Equity
2023-07-18,0.005936202752823029,equal_weight,Equity
2023-07-19,0.006037952272526241,equal_weight,Equity
2023-07-20,0.0017480758015509055,equal_weight,Equity
2023-07-21,0.004489892359851595,equal_weight,Equity
2023-07-24,0.005464941830862187,equal_weight,Equity
2023-07-25,0.0034160131953540483,equal_weight,Equity
2023-07-26,0.0021904630775948686,equal_weight,Equity
2023-07-27,-0.004634011643839128,equal_weight,Equity
2023-07-28,0.004241321399844555,equal_weight,Equity
2023-07-31,0.004314741590100032,equal_weight,Equity
2023-08-01,-0.0036317010240047836,equal_weight,Equity
2023-08-02,-0.013699281238668084,equal_weight,Equity
2023-08-03,-0.004931584621457254,equal_weight,Equity
2023-08-04,-0.002197023217300111,equal_weight,Equity
2023-08-07,0.00802041392341124,equal_weight,Equity
2023-08-08,-0.003440940743932581,equal_weight,Equity
2023-08-09,-0.0019255958226743846,equal_weight,Equity
2023-08-10,0.0009644399956669524,equal_weight,Equity
2023-08-11,0.001675815022885709,equal_weight,Equity
2023-08-14,0.0017062775996715216,equal_weight,Equity
2023-08-15,-0.013225456282507148,equal_weight,Equity
2023-08-16,-0.008186117279367163,equal_weight,Equity
2023-08-17,-0.004655788275770239,equal_weight,Equity
2023-08-18,0.0017330293707238818,equal_weight,Equity
2023-08-21,-0.0005131283529655393,equal_weight,Equity
2023-08-22,-0.0049044034665741655,equal_weight,Equity
2023-08-23,0.007321780440630265,equal_weight,Equity
2023-08-24,-0.012228581664713429,equal_weight,Equity
2023-08-25,0.004912513294952161,equal_weight,Equity
2023-08-28,0.008364884527056863,equal_weight,Equity
2023-08-29,0.011982477817999241,equal_weight,Equity
2023-08-30,0.0015849659208836808,equal_weight,Equity
2023-08-31,-0.0030555686910886835,equal_weight,Equity
2023-09-01,0.004049068438607958,equal_weight,Equity
2023-09-05,-0.008724813019335222,equal_weight,Equity
2023-09-06,-0.00417614715166231,equal_weight,Equity
2023-09-07,-0.00017340816510796176,equal_weight,Equity
2023-09-08,0.002637923536046847,equal_weight,Equity
2023-09-11,0.002865687446399157,equal_weight,Equity
2023-09-12,0.00230824385120429,equal_weight,Equity
2023-09-13,-0.0009672270966173916,equal_weight,Equity
2023-09-14,0.012360870706178877,equal_weight,Equity
2023-09-15,-0.010489077213557506,equal_weight,Equity
2023-09-18,-0.00024995003851792564,equal_weight,Equity
2023-09-19,-0.0042135020148569065,equal_weight,Equity
2023-09-20,-0.005264643861468341,equal_weight,Equity
2023-09-21,-0.018588068789013295,equal_weight,Equity
2023-09-22,-0.0033341264056424035,equal_weight,Equity
2023-09-25,0.002086940375641444,equal_weight,Equity
2023-09-26,-0.012038678588931193,equal_weight,Equity
2023-09-27,-0.0014106684457594154,equal_weight,Equity
2023-09-28,0.004051206390830819,equal_weight,Equity
2023-09-29,-0.001064597661618716,equal_weight,Equity
2023-10-02,-0.014277794548844161,equal_weight,Equity
2023-10-03,-0.008623840049693498,equal_weight,Equity
2023-10-04,0.0014587619619191331,equal_weight,Equity
2023-10-05,-0.0018481504494788205,equal_weight,Equity
2023-10-06,0.010572819190709796,equal_weight,Equity
2023-10-09,0.00876392630362377,equal_weight,Equity
2023-10-10,0.008282561086268073,equal_weight,Equity
2023-10-11,0.003365157629009226,equal_weight,Equity
2023-10-12,-0.008311144835865696,equal_weight,Equity
2023-10-13,0.0011147766253742544,equal_weight,Equity
2023-10-16,0.01005749232970492,equal_weight,Equity
2023-10-17,0.002793269700487219,equal_weight,Equity
2023-10-18,-0.014298523672335571,equal_weight,Equity
2023-10-19,-0.009313396223776079,equal_weight,Equity
2023-10-20,-0.008972743882415861,equal_weight,Equity
2023-10-23,-0.00659698441956091,equal_weight,Equity
2023-10-24,0.010865236461424664,equal_weight,Equity
2023-10-25,-0.012071946699170874,equal_weight,Equity
2023-10-26,-0.0020912306436232254,equal_weight,Equity
2023-10-27,-0.010091752733279386,equal_weight,Equity
2023-10-30,0.010000411649502996,equal_weight,Equity
2023-10-31,0.005876567388702727,equal_weight,Equity
2023-11-01,0.004883111660390648,equal_weight,Equity
2023-11-02,0.025794960167503007,equal_weight,Equity
2023-11-03,0.012794021607402126,equal_weight,Equity
2023-11-06,-0.004456576056500964,equal_weight,Equity
2023-11-07,-0.0037390629774691317,equal_weight,Equity
2023-11-08,-0.0011798844009914004,equal_weight,Equity
2023-11-09,-0.008903880726641446,equal_weight,Equity
2023-11-10,0.010646732594233557,equal_weight,Equity
2023-11-13,-0.0011335907036108964,equal_weight,Equity
2023-11-14,0.02459404341561296,equal_weight,Equity
2023-11-15,0.005349194798091736,equal_weight,Equity
2023-11-16,0.000763167978912289,equal_weight,Equity
2023-11-17,0.0031683198127045098,equal_weight,Equity
2023-11-20,0.004432305553655234,equal_weight,Equity
2023-11-21,-0.0023448833096139056,equal_weight,Equity
2023-11-22,0.0017220553186484743,equal_weight,Equity
2023-11-24,0.002442867504645432,equal_weight,Equity
2023-11-27,0.0005314905739881359,equal_weight,Equity
2023-11-28,0.002042655700020208,equal_weight,Equity
2023-11-29,0.004678034968830294,equal_weight,Equity
2023-11-30,0.006384512229031318,equal_weight,Equity
2023-12-01,0.009225927380084266,equal_weight,Equity
2023-12-04,-0.0018134092183667125,equal_weight,Equity
2023-12-05,-0.005261485729965479,equal_weight,Equity
2023-12-06,-0.0007160063436409096,equal_weight,Equity
2023-12-07,0.004900293951280299,equal_weight,Equity
2023-12-08,0.00322869369613636,equal_weight,Equity
2023-12-11,0.006783475745804727,equal_weight,Equity
2023-12-12,0.0007978025859253553,equal_weight,Equity
2023-12-13,0.020902411458579087,equal_weight,Equity
2023-12-14,0.01449340725484245,equal_weight,Equity
2023-12-15,-0.003011783157942525,equal_weight,Equity
2023-12-18,-0.0013770380177555875,equal_weight,Equity
2023-12-19,0.008156436334441006,equal_weight,Equity
2023-12-20,-0.01475297813585756,equal_weight,Equity
2023-12-21,0.008160532810200164,equal_weight,Equity
2023-12-22,0.0019599641329174915,equal_weight,Equity
2023-12-26,0.006506457589898613,equal_weight,Equity
2023-12-27,0.0014553578874705298,equal_weight,Equity
2023-12-28,0.0012242203691481567,equal_weight,Equity
2023-12-29,-0.0030351187391592354,equal_weight,Equity
2022-01-03,-0.0022131155084204866,min_variance,Equity
2022-01-04,-0.002370651692054128,min_variance,Equity
2022-01-05,-0.00010131882081978539,min_variance,Equity
2022-01-06,-0.009107384114046503,min_variance,Equity
2022-01-07,0.0030156085656264514,min_variance,Equity
2022-01-10,-0.002370650823749589,min_variance,Equity
2022-01-11,0.004935673340225842,min_variance,Equity
2022-01-12,0.004485442771245622,min_variance,Equity
2022-01-13,-0.001558644320455575,min_variance,Equity
2022-01-14,-0.0017721530920981087,min_variance,Equity
2022-01-18,-0.00380987980401654,min_variance,Equity
2022-01-19,0.0076779279579205885,min_variance,Equity
2022-01-20,-0.013176442135595025,min_variance,Equity
2022-01-21,-0.0033598667628269973,min_variance,Equity
2022-01-24,-0.0028968396513359878,min_variance,Equity
2022-01-25,-0.006270410881947969,min_variance,Equity
2022-01-26,-0.011573678875452706,min_variance,Equity
2022-01-27,0.0012760347685263603,min_variance,Equity
2022-01-28,0.008884232685481847,min_variance,Equity
2022-01-31,0.008386024764717344,min_variance,Equity
2022-02-01,0.001207381238544732,min_variance,Equity
